,Author Link,Author Name,Comment Text,Rating
270,/Profile/Kirby293,Kirby293,"Me he alojado aquí varias veces en los últimos meses. Las habitaciones son bonitas. Las camas son muy buenas. El baño y la ducha son espaciosas y muy agradables.  La comida en el restaurante para la cena está bien por debajo de la media. Cena completamente aburrido.  El desayuno buffet es un poco mejor, pero los platos de la comida caliente siempre son tibios. Estoy siempre allí cuando el buffet se abre y es como que preparaban la comida hace una hora y salida antes de tiempo sin encender el calentamiento placas (sí, me dijeron que la gestión)  Todos los hoteles de la zona del aeropuerto tienen ventajas y desventajas. Sigo volviendo a éste, porque las habitaciones están limpias y puedo caminar hasta el aeropuerto.",40
271,/Profile/rickmE9582VH,Rick M,Mi estancia fue breve pero todos los alojamientos eran excelentes y un increíble desayuno para que sea aún mejor. El personal era excelente y amable. Los registros de entrada y salida fueron indoloro y sencillo.,50
272,/Profile/patrickcR7979SN,patrickcR7979SN,"Fantástica estancia, un lugar perfecto para el aeropuerto, personal excelente, la habitación estaba muy limpia, el restaurante y el bar estaban complaciente después de una larga semana de negocios en el área de Saltillo Monterrey. Sin duda nos alojaremos allí de nuevo",50
273,/Profile/B5979IGeduardom,B5979IGeduardom,Gran lugar para hacer negocios en la zona de Robbie Monterrey. Muy práctico ya que está en el aeropuerto y a pocos minutos de la zona industrial de Apodaca. Las habitaciones son muy cómodas y limpias. El restaurante es bueno y práctico para viajeros que quieran mantener el viaje con fácil y simple.,50
274,/Profile/klausbapp,klausbapp,"Respuesta rápida cuando un problema, listo para mejoras propuestas. Tuve un problema y era que se pongan en contacto con Ana Karina Villarreal. Ella está haciendo un trabajo excepcional no sólo buscan el resultado después de haber resuelto la reclamación, pero más importante es cómo ella trata diversos temas. Se obtiene una respuesta rápida y ella también ofrece diversas soluciones posibles. Ella está tomando responsabilidad para los huéspedes. Una gran ventaja para la gerencia del hotel. Desde mi punto de vista ella es un recipiente alto y necesita estar considerado para un mayor desarrollo y promoción.",40
275,/Profile/370madelines,Madeline S,"Muy bonito cerca del aeropuerto, caminé hasta el aeropuerto hotel restaurante en la comida fue buena parte tienen cerveza y vino de la habitación estaba muy limpia, el personal era agradable. El proceso de registro y de salida me alojaré allí de nuevo buena",40
276,/Profile/Keyito,Keyito,"Muy bien situado al lado del aeropuerto, se puede ir andando hasta el aeropuerto; el botones tomó mi lougage al aeropuerto - Excelente servicio! ! Volveré sin duda recomendado este hotel debido a la ubicación del aeropuerto. (a poca distancia).",40
277,/Profile/Q1210VKfranciscol,Francisco L,"En general la experiencia fue increíble, tan cómodo y práctico. Me alojé por un día esperando mi próximo vuelo, la calidad del sueño fue muy buena, el desayuno muy bueno; tuve la oportunidad de trabajar en actividades relacionadas con la conexión a internet, lo que es muy bueno.",50
278,/Profile/amandog804,amandog804,"Me gusta el hotel, un gran servicio, sin duda me alojaré de nuevo, personal amable, buena ubicación, calidad de la comida excelente, las habitaciones tranquilas, la limpieza de las habitaciones era excelente, este es mi hotel la próxima vez.",50
279,/Profile/Avillalobosr,Avillalobosr,"Personal amable, servicio rápido, la habitación, la cama y el baño de primera clase. Me pagaron el aparcamiento para mi coche en el aparcamiento detrás del hotel, es caro, pero el hotel se ocupa de él, sólo tiene que pedirlo.  Tuve problemas para conectarse a la wifi en mi habitación, todos los servicios son buenos.",40
280,/Profile/HaroldB878,Harold B,Disfruté de mi 4 días en este hotel durante mi viaje de negocios a Monterrey. Las comidas eran excelentes. Centro de fitness es grande y lleno de equipo. A 100 metros de la terminal de ubicaciones y alquiler de coches.,50
281,/Profile/kennethj437,Kenneth J,"Personal amable, buen bar y habitaciones limpias. También me gusta el hecho de que más canales de habla inglesa estaban disponibles para elegir. Sorprendentemente tranquilas habitaciones aunque está al otro lado de la calle desde el aeropuerto.",50
282,/Profile/Larszz,Larszz,Gran ubicación cuando llegan tarde y a la salida. . Estaba limpio y las habitaciones tienen. increíble aire acondicionado central. Confort de primera clase de cama. Gran entrada y el personal cortés. . . Probablemente el mejor HGI en América del Norte. . Sinceramente..,50
283,/Profile/MGielink,MGielink,"La primera mañana de mi estancia, me informó de que no había agua caliente en mi ducha a la recepción y me dijeron que se encargarían de ello. A la mañana siguiente todavía no había agua caliente y, de nuevo, se quejaron de la recepción, sin embargo la actitud fue muy despectivo. No debería haber tenido este problema en primer lugar - y después me informaron bien, debería haber sido arreglado.",40
284,/Profile/323arturoc,Arturo C,"No hay necesidad de explicar para aquellos de nosotros que viajamos constantemente, lo importante que es tener una buena noche de descanso después de un par de horas de trabajo en nuestro hotel. Eso es después de una sustanciosa comida. Bien, todo esto fue logrado. Que ustedes. Por el camino. A poca distancia de la aerolínea. No se puede pedir más!",40
285,/Profile/joseluiss981,Jose Luis S,"Tengo una parada de una noche estancia en Monterrey, el hotel es accesible desde la terminal internacional del aeropuerto. La recepción y atención al cliente representante fue muy cortés y servicial. La habitación era bonita y estaba limpia, como cabe esperar de la marca Hilton. Soy un cliente feliz.",50
286,/Profile/victoriadC1129KS,victoriadC1129KS,"Muy mal servicio al cliente, pedí un zumo de naranja en la mañana y me dijeron que no tienen, aunque vi algunos fue servidos, éramos 4 personas en el bar y nadie me ayudó. Nadie va más allá para el servicio al cliente. También el aire acondicionado no funcionaba, tuve que rogar a cambio habitaciones porque nunca fija el ac.",20
287,/Profile/flyingman48,flyingman48,"En general fue una buena experiencia. El hotel era muy conveniente a la llegada y a la salida, a corta distancia, sin embargo, absolutamente ningún avión ruidos en la habitación, muy tranquilo. El precio era competitivo. Las habitaciones eran nuevas y limpias, con una ducha grande. Necesidad de mejorar un poco en el servicio de restaurante, especialmente a la hora del desayuno. Parecía ser lento para limpiar las mesas después de los huéspedes de la izquierda, gestión y lento en artículos de buffet de remplazarlo. Pero la comida era buena.",40
288,/Profile/vincentcR7598PU,Vincent C,"Limpio, instalaciones modernas un paseo trescientas patio desde el aeropuerto. Este hotel es una forma del centro de Monterrey; a media hora dependiendo del tráfico. Las habitaciones son espaciosas y están muy limpias. Un bonito gimnasio,",50
289,/Profile/tom8to,tom8to,"Un hotel recientemente establecido en el aeropuerto de Monterrey. Excelente para traslados al aeropuerto. A poca distancia de las terminales diferentes. Gran hotel de negocios a la par con el viajero y su o de ella las expectativas. El desayuno buffet era limitado, pero suficiente para un comienzo saludable.",50
290,/Profile/421yusukek,Yusuke K,Este hotel sería la mejor elección cuando salen/llegan desde el aeropuerto de Monterrey en el temprano en las mañanas y tarde en la noche. Las habitaciones son muy nuevas y limpias. Me quedé satisfecho con todo DESAYUNO DE OTHEN.,40
291,/Profile/K7404MDmichaelp,Michael P,"Un colega y yo intentamos coger un vuelo de regreso desde temprano a Monterrey, pero perder el último DFW vuelo del día por unos pocos minutos. Buscando un lugar para alojarse, decidí ir a este hotel, que está a una corta distancia a pie de la Terminal A. nos preocupaba que el precio sería alto, ya que el hotel está en el aeropuerto. La tarifa mostrada en el mostrador parecía alta $170 USD, pero nos dijeron que tenían una ""especial de verano"" por $99 USD. Oferta. Es una propiedad nueva y la decoración es agradable. El personal era muy servicial y amable. Disfrutamos de la cena y el desayuno en el restaurante del hotel y realmente disfrutamos de la corta caminata de regreso a la terminal, después del desayuno.",40
292,/Profile/danielhP3432JC,Daniel H,"Me alojo aquí a menudo y las principales funciones de un hotel son buenas, necesita Spa/piscina. Sin embargo, si quieres emoción no es un hotel. Este hotel está situado junto al aeropuerto, el puente. Le observe a la gente en el aeropuerto mientras un Starbucks!",50
293,/Profile/benoitb584,Benoit B,"Es un bonito hotel, bien ubicado y completamente nuevos. Pero el personal de recepción es muy fría, y no lo suficientemente profesional habituado a trabajar en Cadena Hilton Hotel. A través de la cadena de hilton, hay un programa de fidelidad (Hilton cumplió con el personal de este hotel), pero no parece ser consciente!!!",40
294,/Profile/kennethk644,Kenneth K,"Llegamos tarde al aeropuerto y el personal me dio la bienvenida y tenía todo listo. Los vuelos son siempre mi muy tarde y no desea viajar más, este hotel es el lugar perfecto para descansar para continuar viaje al día siguiente.",50
295,/Profile/173fidelp,Fidel P,"Nuevo y excelente servicio. Cerca de personal del aeropuerto con perfecta actitud. Limpieza con comodidades y totalmente nuevo. Zona de servicio en todas las áreas excelente. Gimnasio y seguridad en todas las áreas, con una sonrisa siempre",50
296,/Profile/495maryjeans,495maryjeans,"Su ubicación junto al aeropuerto. Seguridad limitada pero muy limpio y los trabajadores eran muy agradables y serviciales. El hotel tiene a la terminal delta puente (aunque tenía un vuelo de Delta, bueno saber para la próxima visita). Camarera del restaurante no hablaba nada de inglés (practicar tu español).",40
297,/Profile/sharonl731,Sharon L,"Me alojé en el Hilton Garden Inn Airport en Monterrey para una noche (menos de 10 horas que estuve allí). La noche mis amigos y yo llegamos pagamos la noche en el vestíbulo, le di mi tarjeta de crédito a la persona en el mostrador y me dijo que mi tarjeta fue rechazada y que necesitábamos un otro método de pago, así que me decidí y le dio dinero para pagar por la noche. Cuando revisé mi estado de cuenta esa misma noche me enteré de que el pago no fuimos a través y que me cobraron dos veces la noche en el hotel. Yo inmediatamente llamé al vestíbulo que decirles sobre el tema y me aseguraron que el pago no fue cargado a la tarjeta. Al día siguiente muy temprano les pregunté de nuevo y me dieron un recibo diciendo que el pago fue realizado en efectivo no Tarjeta de crédito. Dos…",10
298,/Profile/568pieterh,Pieter H,"Hotel ubicado perfectamente en el aeropuerto. Cómodas habitaciones insonorizadas, hay ruido era notable. Mayor deficiencia es la apertura de sus instalaciones. El desayuno se sirve a partir de las 06:30, Salón Ejecutivo 06:30. Simplemente demasiado tarde si tienes que coger un vuelo temprano.",40
299,/Profile/C4336XPbryanb,C4336XPbryanb,Gran conveniente ubicación con fácil acceso al aeropuerto y a las instalaciones del aeropuerto. Excelente servicio de bar y restaurante. Bonito y limpio habitaciones nuevas. Lo único negativo es que está a sólo una estación de televisión en inglés. Me gustaría opciones adicionales pero es México.,50
300,/Profile/FrankN185,frank n,Nos alojamos aquí porque tenía 7 vuelo am y no desea levantarse a las 4 de la mañana y tratar de conseguir un taxi o tomar un autobús. Me gusta fácil. Este era fácil. El precio era comparable a otros Hilton Garden Inn en los que me he alojado y el personal era muy acogedor y amable. Me gusta el hecho de que puedo ir andando a mi terminal. Para la terminal de sales de la puerta principal y gire a la derecha. Está a una corta distancia a pie. Para la Terminal B hay un puente pasarela. Plazo B tiene un pequeño patio de comidas y un par de tiendas también se puede ir a pie desde el hotel.,40
301,/Profile/hiflex,hiflex,"El hotel está limpio y bien equipado. El personal es muy atento y el restaurante es decente. También está cerca de muchas empresas internacionales, así es más fácil moverse de que alojarse en el centro de Monterrey. Esta es mi tercera estancia aquí y que no he tenido ninguna queja en una de mis visitas.",40
302,/Profile/V1646BHmartins,Martin S,"La ubicación y la calidad del hotel es excelente, el personal muy helpfuk y recomiendo este hotel. Nos alojaremos aquí de nuevo la próxima vez, mi pareja desde Alemania me gustó muy muh. Acceso fácil desde trminal e Llegada al Hotel",50
303,/Profile/cesarv61,Cesar V,"Lo único bueno de este hotel es que está a poca distancia del aeropuerto internacional de monterrey, pero es demasiado caras, prueba de estancia en los hoteles que están a 5 minutos del aeropuerto de la diferencia de precio no vale la pena",10
304,/Profile/N7886OAchristophert,Christopher T,"Si su viaje a Monterrey, este Hilton es imprescindible reservar. La ubicación, la comida, el servicio, todo en un paquete. Me sorprendió grandísimas en este hotel. Si vuelvo, me volveré a alojar allí. La ubicación me pareció muy práctico y útil para aterrizar un salir al aeropuerto.",50
305,/Profile/6jeffreys,Jeffrey S,"Del Mostrador no importa su satisfacción. Simplemente ir a través de las mociones. Tenía una habitación donde la televisión no funcionaba por más de 30 minutos la persona de mantenimiento intentó pero nadie cree a ofrecerme otra habitación hasta que exigido. Luego por la mañana no tuve agua caliente. El encargado de la recepción parecía no importarle, incluso.",10
306,/Profile/TravelingExecutive,TravelingExecutive,"Si tienes un vuelo por la mañana temprano o tarde en la noche de llegada, este hotel es la mejor opción sin duda. A corta distancia a pie del hotel (situado entre las terminales) de las puertas internacionales y nacionales. El hotel está a sólo meses y muy cómodas. El personal era amable y el restaurante ofrecieron opciones de alimentos básicos. Volveré a reservar el hotel de nuevo en el futuro.",40
307,/Profile/TripMember061620151,TripMember061620151,"Para un hotel Hilton estaba muy por debajo del nivel, la calidad y variedad de la comida no era muy buena. Como ejemplo yo la pizza pepperoni y fue absolutamente insípido. El pan le faltaba variedad con sólo pan de vapor.",20
308,/Profile/juanmS1819VJ,Juan M,"Puedes dormir más cuando tienes un vuelo por la mañana, sin problemas, muy bonito acceso al aeropuerto, a sólo 3 minutos a pie, hacer la comprobación y volver a dormir, su precio competitivo y el desayuno muy bueno.",50
309,/Profile/MaseVentisette,Mase27,"Si necesitas estar cerca del aeropuerto de Monterrey este es tu hotel. Ubicación perfecta entre la terminal 1 y 2!! A sólo 2 minutos a pie de ambos y que están en la zona de registro!! Y para dormir, sin problemas bastante",40
310,/Profile/M4069SKandrewg,Andrew G,"Las habitaciones estaban bien. La ubicación es estupenda. Todavía nuevo y terminar. El gimnasio está abierto y está instalado bien. Las únicas cosas que yo agregaría sería un sofá bar, esteras y una pelota. En general, aunque era agradable. Yo no vi una piscina, pueden o no tener uno, pero no miré alrededor mucho.",30
311,/Profile/W351KTmatthewh,Matthew H,"Impresionante hotel nuevo. Es un hotel muy moderno y de lujo y las habitaciones. El vestíbulo es super guay con sillas estilo ""Eames"". Está a poca distancia del aeropuerto de Monterrey (MTY), así que es genial para los vuelos temprano o tarde. El restaurante también era buena.",50
312,/Profile/A5396FFgrega,Greg A,"Nos alojamos en dos habitaciones dos noches diferentes, nunca pude conseguir una ducha sobre temperatura del cuerpo resultantes de las duchas frías. notificaron lo mismo a recepción dos veces y acabo de esta respuesta de educación analizamos falsa pero ninguna acción o corrección. El lavabo ducha permite al lado de agua caliente.",20
313,/Profile/salvadorn866,Salvador N,"Inmejorable ubicación, a unos 2 minutos a pie a la terminal. Hotel (nuevo) de Great espero que lo sigan con el mantenimiento. Las habitaciones están muy limpias. El personal era amable y servicial. Sin duda me alojaría aquí de nuevo.",40
314,/Profile/TerryT495,Terry T,"Todo fue bastante bien, excepto la televisión no funcionaba en este motel nuevo y tuvimos que cambiar de habitación. El personal era bueno. Ensalada estaba bien, no la pizza. Fue horrible! Las habitaciones eran muy cómodas y la cama era muy agradable.",40
315,/Profile/hightf,Hight F,"Este fue mi tercer viaje a Monterrey este año, pero mi primera para este hotel. Normalmente me volvería a alojar en el centro de la ciudad pero viajar fuera de allí cada día en el tráfico era un verdadero arrastre. Desde que el hotel Hilton Garden Inn está conectado directamente con la terminal del aeropuerto, fue sin duda práctico, pero también era un hotel muy bonito. Las habitaciones eran grandes, limpias, bien equipadas y muy cómodas. Sin duda era un mucho más facil ir a nuestra planta cada día de cuando estuve en la ciudad. El único inconveniente es la falta de lugares para comer cerca, pero el hotel no ofrece servicio de transporte. En general, yo estaba muy contento con mi estancia y volveremos a usar este hotel en todas mis visitas futuras.",40
316,/Profile/Joze48,Joze48,Hotel limpio y céntrico en MTY . Personal atento que nos dieron excelentes recomendaciones de restaurantes. El camarero era agradable y amable. Habitación era extremadamente tranquila para una ubicación de hotel de aeropuerto. HGI siempre hace un gran trabajo.,40
317,/Profile/Flour66,Aline et Marc,"Las buenas para los negocios, las habitaciones están limpias y son cómodas, bien diseñadas para trabajar. el personal es muy amable y capaz. Justo en frente de la terminal B. no necesitas coger un. ideal de transporte para un viaje de negocios en la región. Seguro y tranquilo",40
318,/Profile/michaelnW6110JN,Mike N,"Fácil y previsible tiempo para ir al aeropuerto para tomar un vuelo temprano. El personal del restaurante durante el desayuno era cuadrada y atentos, pero el resto de la experiencia estuvo bien. Algunos buenos y populares restaurantes a un corto paseo de distancia.",30
319,/Profile/368megw,Margaret W,"Esta fue mi primera vez en este nuevo hotel en el aeropuerto de Monterrey. Fue genial. Abierto y bien ventilado. Amable. Buena comida. Y una maravillosa habitación con todas las comodidades hecho tan bien. Cama focos para leer! Sunflower cabezal de ducha. Buena iluminación. Gran cama. Y tranquilo! Nunca oí un avión solo. Normalmente no me importa que mucho sobre mis hoteles tanto tiempo como puedo dormir bien y tener acceso a Internet. Este sí lo básico, pero luego se han esforzado y no todo tan bien que me tenía que previo aviso. ¡Qué delicia!",50
320,/Profile/davidFSanibel,David F,"El hotel está ubicado en el complejo del aeropuerto, así que es un gran lugar para una noche cuando entra o sale de Monterrey. La habitación estaba limpia y era cómoda, el personal era amable y el restaurante tenía una buena selección de comida mexicana e internacional.",50
321,/Profile/haggiswalt,Mitch M,"Llegamos a Monterrey a las 11 de la noche y no salir de la aduana hasta medianoche. Era agradable poder caminar una corta distancia hasta el hotel. La mayoría del personal habla inglés. El hotel es nuevo y muy agradable. Las habitaciones son muy tranquilas y cómodas. El cuarto de baño está limpio y ducha es genial. El Internet funciona bien. La televisión es un reto, pero muchos canales HD una vez que comprenderlo. El buffet de desayuno tiene una buena variedad y buen gusto. No hay nada muy cerca, así que a menos que esté satisfecho con el restaurante del hotel, tendrá una manera de viajar por otros lugares para comer o ver. Esto es realmente para negocios y estar cerca del aeropuerto. Es un lugar seguro con buena seguridad. El personal es muy educado.",40
322,/Profile/marksT8199ZC,Mark S,Este es un hotel nuevo y fantástico. distancia segura a pie de la terminal del aeropuerto. El único problema que tuve fue que lo más ruido de los pasillos y luego me esperaba. Aún me habría pensado para alojarse en este hotel en futuros viajes.,40
323,/Profile/Lukeoline,Lori N,"Limpio, habitaciones modernas. Cómodas camas y almohadas. El wi-fi gratis-funcionaba la mayoría del tiempo. Servicio amable. Buen restaurante para cenar. A poca distancia de las terminales. Familia de 4 necesidades inconveniente sólo 2 habitaciones.",50
324,/Profile/Adycieloazul,Adycieloazul,"Muy bien ubicado este hotel bonito, pero creo que algunos caro desde mi experiencia en todo el mundo, un buen servicio a cualquier manera. mi nevera no funcionaba pero no notificar a como era absolutamente cansados de un largo viaje.",50
325,/Profile/894milesl,Miles L,"En mi opinión, el Hilton Garden Inn airport es un buen lugar para alojarse y me gusta porque la planta ejecutiva del aperitivo tienen.También me di cuenta de que todo el mundo tiene un muy buen inglés, así que puedo hablar yo cómoda.",50
326,/Profile/N7659PVcharlesb,Charles B,"Hotel en conjunto es excelente y es parte de la experiencia del aeropuerto. Los costos son demasiado altos para la habitación pero mermada por su cercanía a la entrada del aeropuerto. 1000 metros. No hay relaciones de trabajo con negocios locales asociados con tarifas reducidas para hacer negocios en el área. Los demás Hilton hacer esto como una práctica regular. En general, excelente y fácilmente estadía de negocios.",30
327,/Profile/971brittonb,Britton B,"He estado viajando por Monterrey, Nuevo León, México hacia y desde el trabajo por 5 años y estaba muy contento de descubrir este nuevo hotel se encuentra, literalmente, en el aeropuerto (entre los dos principales terminales - a poca distancia fácilmente).  Prefiero alojarme en el Hilton marca hoteles y este no me dejan que quiera para nada. El personal de recepción por encima y más allá de sus obligaciones para mí durante mi estancia de dos días (Yaresy merece una mención especial por su gran actitud y personalidad! ).  El restaurante y el bar eran una adición muy bien acogida en lo que era mi estancia normal en el otro hotel. También tenían servicio roon, que fue la guinda del pastel. Recomendaría este hotel a cualquiera que entra por Monterrey para sus necesidades de viaje de…",50
328,/Profile/231enriquer,Enrique R,"El personal es muy profesional y amable. La ubicación es inmejorable. Tendrás que usar el aparcamiento adyacente al aeropuerto, pero con la puerta principal validación de recepción, esto no es ningún problema en absoluto. Genial para los profesionales con acceso inmediato al aeropuerto.",50
329,/Profile/marcwu828,Marc W,"Excelente ubicación, justo en el aeropuerto, a 1 min. a pie Si tienes que coger un vuelo temprano, éste sería sin duda la mejor elección. Habitación está limpio, la gente del servicio es amable, la comida en el restaurante es de buena calidad a un precio razonable. Es sólo una pequeña lástima que no hay piscina.",40
330,/Profile/brads802,Brad S,"Este establecimiento recién inaugurado está convenientemente situado en el aeropuerto internacional Monterrey. En la tradición de la zona y HGI, el servicio de atención al cliente es excepcional. La instalación es nuevo decorado con gusto, limpia, segura y conveniente. No te pierdas esta joya, no te decepcionará.",50
331,/Profile/M5221COianb,Ian B,Nos alojamos en el hotel Hilton Garden Inn por negocios. Lo que un gran hotel y la ubicación es perfecta. No pudimos oír los aviones en el aeropuerto. ¡Sin duda alguna volveré a alojarme en este hotel durante futuros viajes de negocios.,50
332,/Profile/WilliamW579,William W,"Después de 9 horas del aeropuerto y tiempo de viaje de Mérida a Villahermosa a Vercruz a Tampico a Monterrey, este toque de América en aeropuerto muy original fue una alegría para ojos cansados y un verdadero confort para un cuerpo cansado. Era capaz de conseguir una buena comida caliente y una cerveza fría a las 11:00 pm.  El servicio era excelente. Habitación estaba muy bien y la cama era grande y cómoda.  Recomiendo encarecidamente este lugar, especialmente si tienes una escala en el aeropuerto de Monterrey.",50
333,/Profile/BillLiberman,BillLiberman,"A dos minutos a pie de la terminal. Habitaciones tranquilas Muerto en medio de un ajetreado aeropuerto (ventanas con triple cristal?) y completamente nuevo, impecable con una gran cama y colchón agradable y atento personal que habla inglés",40
334,/Profile/AnnemarieH635,Annemarie H,"Llegué al aeropuerto de Monterrey, fue agradecido que el hotel estaba literalmente a pocos pasos de la terminal. El hotel fue abierto sólo 4 días y por lo tanto todo el mundo estaba intentando hacieron lo mejor de lo mejor. El personal era muy amable y servicial. El servicio de habitaciones era estupenda, como la comida. Cuando me marchaba me dio algunas sugerencias y el personal estaba tan agradecido y agradecido. No puedo esperar a volver. Y porque está justo en el aeropuerto, era muy tranquilo. . . . No podía oír los aviones.",50
